dateTime_UTC,ax,ay,az,gx,gy,gz,Actividades
1999-01-02 04:00:21.129600,-0.4632,0.3184,-8.6117,-21.57,17.7,2.5,Movimiento_1
1999-01-02 04:00:21.198600,-0.675,0.3207,-7.3287,-9.81,12.51,0.71,Movimiento_1
1999-01-02 04:00:21.267600,-0.4506,0.0892,-7.4005,9.89,-1.09,-0.46,Movimiento_1
1999-01-02 04:00:21.336600,-0.7666,0.0347,-9.2436,22.16,-11.38,-1.43,Movimiento_1
1999-01-02 04:00:21.405600,-0.2633,0.0551,-11.0383,26.59,-12.15,-2.35,Movimiento_1
1999-01-02 04:00:21.474500,-1.0957,-0.3967,-14.2475,13.47,-4.86,0.71,Movimiento_1
1999-01-02 04:00:21.543500,-0.69,-0.0981,-12.2578,-11.38,6.41,0.48,Movimiento_1
1999-01-02 04:00:21.612500,-0.6206,-0.2633,-10.5039,-18.72,23.93,0.55,Movimiento_1
1999-01-02 04:00:21.681500,-0.3596,0.4093,-8.3472,-22.97,11.66,3.65,Movimiento_1
1999-01-02 04:00:21.750500,-0.7121,0.1705,-7.0666,-7.65,11.49,1.25,Movimiento_1
1999-01-02 04:00:21.819500,-0.4901,0.1999,-7.467,8.77,1.83,-1.25,Movimiento_1
1999-01-02 04:00:21.888500,-0.8073,0.2418,-9.9318,19.27,-20.01,3.13,Movimiento_1
1999-01-02 04:00:21.957500,-1.1711,-0.1747,-12.426,18.74,-13.64,1.53,Movimiento_1
1999-01-02 04:00:22.026500,-0.4584,-0.058,-13.0555,4.2,0.39,0.81,Movimiento_1
1999-01-02 04:00:22.095500,-0.5571,-0.1622,-12.1076,-12.29,9.13,1.66,Movimiento_1
1999-01-02 04:00:22.164500,-0.9628,0.088,-10.2214,-22.58,16.42,2.94,Movimiento_1
1999-01-02 04:00:22.233500,-0.0497,0.5655,-8.2515,-16.51,20.48,1.87,Movimiento_1
1999-01-02 04:00:22.302500,-0.0993,0.4452,-6.7447,-6.08,11.8,0.8,Movimiento_1
1999-01-02 04:00:22.371500,-0.7372,0.2795,-7.5675,13.5,-2.63,-0.31,Movimiento_1
1999-01-02 04:00:22.440500,-0.8719,0.085,-10.0311,21.81,-16.99,-2.07,Movimiento_1
1999-01-02 04:00:22.509400,-0.8581,0.1472,-12.9328,23.89,-17.58,1.26,Movimiento_1
1999-01-02 04:00:22.578400,-1.0179,-0.2537,-14.3858,-0.41,-4.95,1.63,Movimiento_1
1999-01-02 04:00:22.647400,-0.6026,-0.1287,-11.5463,-16.38,11.31,1.75,Movimiento_1
1999-01-02 04:00:22.717400,-0.7438,-0.0395,-9.8744,-23.23,16.04,4.03,Movimiento_1
1999-01-02 04:00:22.786600,-0.9551,0.4309,-8.2766,-22.51,16.46,2.64,Movimiento_1
